nama,alamat_lengkap,alamat,area,keyword_sumber,latitude,longitude,jumlah_review,telepon,website,jam_buka,harga,tipe,deskripsi,reviews,reviewer_name,rating,place_id
Ginger Flower,"Jl. Pecenongan Raya No.7-17, RT.1/RW.4, Kb. Klp., Kecamatan Gambir, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10120, Indonesia","Jl. Pecenongan Raya No.7-17, RT.1/RW.4, Kb. Klp., Kota Jakarta Pusat",Gambir,restoran,-6.165785700000001,106.8263029,336.0,0811-9007-1107,https://movenpick.accor.com/en/asia/indonesia/jakarta/movenpick-hotel-jakarta-city-centre/restaurants/ginger-flower.html,Senin: 06.00–22.00 | Selasa: 06.00–22.00 | Rabu: 06.00–22.00 | Kamis: 06.00–22.00 | Jumat: 06.00–22.00 | Sabtu: 06.00–22.00 | Minggu: 06.00–22.00,,"restaurant, food, point_of_interest, establishment",,"Saya makan di Ginger Flower di dalam Mövenpick Pecenongan dan dari awal masuk suasananya langsung terasa mewah dan rapi. Interiornya elegan dengan pencahayaan yang hangat dan meja kursi yang tertata sangat nyaman. Tempatnya luas dan bersih sehingga suasana makannya terasa tenang meski hotel berada di tengah kota.  Menu di Ginger Flower banyak mengambil inspirasi dari masakan Indonesia dan Asia. Pilihan makanannya beragam mulai dari hidangan Nusantara seperti sate, sop, nasi goreng, bubur dan aneka lauk rumahan yang dibawa dengan sentuhan modern. Ada juga pilihan menu Asia lain yang tampilannya rapi dan porsinya pas. Untuk buffet harga yang saya ingat sekitar 688K++ dan menariknya harga tersebut belum termasuk kopi yang harus dipesan terpisah.  Hidangannya terasa enak dan kualitas makanannya sesuai dengan standar hotel bintang tinggi. Rasa masakannya tidak berlebihan tetapi tetap kuat bumbunya. Beberapa hidangan disajikan hangat dan aromanya langsung menggugah selera. Tempatnya sendiri membuat pengalaman makan jauh lebih nyaman. Udara dingin pencahayaan cantik dan suasana tenang benar benar bikin makan terasa santai.  Stafnya ramah dan cukup perhatian. Pelayanannya rapi tanpa terlalu mengganggu. Walaupun saya hanya mampir untuk makan tanpa menginap suasana hotelnya sudah terasa premium.  Secara keseluruhan Ginger Flower cocok untuk yang ingin menikmati makanan Indonesia dan Asia dengan suasana restoran hotel yang elegan dan nyaman. Harganya memang premium tetapi pengalaman dan kualitas makanannya sepadan.",BMA,5,ChIJhVhzMAD1aS4RPPm9ItcTZvQ
Warung Soto Cak TOPIKS,"No 4, Jl. Sunter Muara No.Raya, RT.20/RW.5, Sunter Agung, Kec. Tj. Priok, Jkt Utara, Daerah Khusus Ibukota Jakarta 14352, Indonesia","No 4, Jl. Sunter Muara No.Raya, RT.20/RW.5, Sunter Agung, Jkt Utara",Kemayoran,warung makan,-6.1444752,106.8570215,17.0,,,Senin: 17.00–04.30 | Selasa: 17.00–04.30 | Rabu: 17.00–04.30 | Kamis: 17.00–04.30 | Jumat: 17.00–04.30 | Sabtu: 17.00–04.30 | Minggu: 17.00–04.30,,"restaurant, food, point_of_interest, establishment",,Pelayanan cepat,Gentafarm,5,ChIJCxD4K5v1aS4RJz42R9tOSdo
Warung Soto Cak TOPIKS,"No 4, Jl. Sunter Muara No.Raya, RT.20/RW.5, Sunter Agung, Kec. Tj. Priok, Jkt Utara, Daerah Khusus Ibukota Jakarta 14352, Indonesia","No 4, Jl. Sunter Muara No.Raya, RT.20/RW.5, Sunter Agung, Jkt Utara",Kemayoran,warung makan,-6.1444752,106.8570215,17.0,,,Senin: 17.00–04.30 | Selasa: 17.00–04.30 | Rabu: 17.00–04.30 | Kamis: 17.00–04.30 | Jumat: 17.00–04.30 | Sabtu: 17.00–04.30 | Minggu: 17.00–04.30,,"restaurant, food, point_of_interest, establishment",,Enak dan favorit,Alvian Nardiansah,5,ChIJCxD4K5v1aS4RJz42R9tOSdo
Warung Soto Cak TOPIKS,"No 4, Jl. Sunter Muara No.Raya, RT.20/RW.5, Sunter Agung, Kec. Tj. Priok, Jkt Utara, Daerah Khusus Ibukota Jakarta 14352, Indonesia","No 4, Jl. Sunter Muara No.Raya, RT.20/RW.5, Sunter Agung, Jkt Utara",Kemayoran,warung makan,-6.1444752,106.8570215,17.0,,,Senin: 17.00–04.30 | Selasa: 17.00–04.30 | Rabu: 17.00–04.30 | Kamis: 17.00–04.30 | Jumat: 17.00–04.30 | Sabtu: 17.00–04.30 | Minggu: 17.00–04.30,,"restaurant, food, point_of_interest, establishment",,Sangat pasti.,surya ansah,5,ChIJCxD4K5v1aS4RJz42R9tOSdo
Warung nasi dan SOP ayam pakde,"Jl. Bentengan VI No.2, RT.7/RW.5, Sunter Jaya, Kec. Tj. Priok, Jkt Utara, Daerah Khusus Ibukota Jakarta 14360, Indonesia","Jl. Bentengan VI No.2, RT.7/RW.5, Sunter Jaya, Jkt Utara",Kemayoran,warung makan,-6.1499783,106.8683011,17.0,0852-1839-0227,,Senin: 08.00–07.00 | Selasa: 08.00–07.00 | Rabu: 08.00–07.00 | Kamis: 08.00–07.00 | Jumat: 08.00–07.00 | Sabtu: 08.00–07.00 | Minggu: 08.00–07.00,,"restaurant, food, point_of_interest, establishment",,Lokasi yang strategis dan di dukung racikan masakan yang pas sesuai selera lidah.....menjadikan tempat ini layak di kunjungi,aldy julyanto,4,ChIJCTxKEqf1aS4RkkqEtikLQC8
Warung nasi dan SOP ayam pakde,"Jl. Bentengan VI No.2, RT.7/RW.5, Sunter Jaya, Kec. Tj. Priok, Jkt Utara, Daerah Khusus Ibukota Jakarta 14360, Indonesia","Jl. Bentengan VI No.2, RT.7/RW.5, Sunter Jaya, Jkt Utara",Kemayoran,warung makan,-6.1499783,106.8683011,17.0,0852-1839-0227,,Senin: 08.00–07.00 | Selasa: 08.00–07.00 | Rabu: 08.00–07.00 | Kamis: 08.00–07.00 | Jumat: 08.00–07.00 | Sabtu: 08.00–07.00 | Minggu: 08.00–07.00,,"restaurant, food, point_of_interest, establishment",,Harga murah rasanya gak jauh dari restauran ternama,Fitrang Irianto,5,ChIJCTxKEqf1aS4RkkqEtikLQC8
Warung nasi dan SOP ayam pakde,"Jl. Bentengan VI No.2, RT.7/RW.5, Sunter Jaya, Kec. Tj. Priok, Jkt Utara, Daerah Khusus Ibukota Jakarta 14360, Indonesia","Jl. Bentengan VI No.2, RT.7/RW.5, Sunter Jaya, Jkt Utara",Kemayoran,warung makan,-6.1499783,106.8683011,17.0,0852-1839-0227,,Senin: 08.00–07.00 | Selasa: 08.00–07.00 | Rabu: 08.00–07.00 | Kamis: 08.00–07.00 | Jumat: 08.00–07.00 | Sabtu: 08.00–07.00 | Minggu: 08.00–07.00,,"restaurant, food, point_of_interest, establishment",,Pelayanannya ramah dan sangat memuaskan,Andrian Rusnandar,5,ChIJCTxKEqf1aS4RkkqEtikLQC8
Warung nasi dan SOP ayam pakde,"Jl. Bentengan VI No.2, RT.7/RW.5, Sunter Jaya, Kec. Tj. Priok, Jkt Utara, Daerah Khusus Ibukota Jakarta 14360, Indonesia","Jl. Bentengan VI No.2, RT.7/RW.5, Sunter Jaya, Jkt Utara",Kemayoran,warung makan,-6.1499783,106.8683011,17.0,0852-1839-0227,,Senin: 08.00–07.00 | Selasa: 08.00–07.00 | Rabu: 08.00–07.00 | Kamis: 08.00–07.00 | Jumat: 08.00–07.00 | Sabtu: 08.00–07.00 | Minggu: 08.00–07.00,,"restaurant, food, point_of_interest, establishment",,Jozzz.. Pokoke.. Mantaaappp,yudi wiyoso,5,ChIJCTxKEqf1aS4RkkqEtikLQC8
Warung nasi dan SOP ayam pakde,"Jl. Bentengan VI No.2, RT.7/RW.5, Sunter Jaya, Kec. Tj. Priok, Jkt Utara, Daerah Khusus Ibukota Jakarta 14360, Indonesia","Jl. Bentengan VI No.2, RT.7/RW.5, Sunter Jaya, Jkt Utara",Kemayoran,warung makan,-6.1499783,106.8683011,17.0,0852-1839-0227,,Senin: 08.00–07.00 | Selasa: 08.00–07.00 | Rabu: 08.00–07.00 | Kamis: 08.00–07.00 | Jumat: 08.00–07.00 | Sabtu: 08.00–07.00 | Minggu: 08.00–07.00,,"restaurant, food, point_of_interest, establishment",,Bisa terima pesanan,Sugi Harti,5,ChIJCTxKEqf1aS4RkkqEtikLQC8
Warung Nasi Dio Barokah,"Jl. Tunas Beringin No.10, RT.11/RW.3, Sunter Jaya, Kec. Tj. Priok, Jkt Utara, Daerah Khusus Ibukota Jakarta 14360, Indonesia","Jl. Tunas Beringin No.10, RT.11/RW.3, Sunter Jaya, Jkt Utara",Kemayoran,warung makan,-6.1543173,106.8688158,16.0,,,,,"restaurant, food, point_of_interest, establishment",,Warungnya luas,JAGA,5,ChIJM73DzXT1aS4RdL9AtWud6Os
Warung Nasi Dio Barokah,"Jl. Tunas Beringin No.10, RT.11/RW.3, Sunter Jaya, Kec. Tj. Priok, Jkt Utara, Daerah Khusus Ibukota Jakarta 14360, Indonesia","Jl. Tunas Beringin No.10, RT.11/RW.3, Sunter Jaya, Jkt Utara",Kemayoran,warung makan,-6.1543173,106.8688158,16.0,,,,,"restaurant, food, point_of_interest, establishment",,Oke.lumayan...,Dapur mama gilang,5,ChIJM73DzXT1aS4RdL9AtWud6Os
Warung Nasi Dio Barokah,"Jl. Tunas Beringin No.10, RT.11/RW.3, Sunter Jaya, Kec. Tj. Priok, Jkt Utara, Daerah Khusus Ibukota Jakarta 14360, Indonesia","Jl. Tunas Beringin No.10, RT.11/RW.3, Sunter Jaya, Jkt Utara",Kemayoran,warung makan,-6.1543173,106.8688158,16.0,,,,,"restaurant, food, point_of_interest, establishment",,Lumayan. Mantaap,Politikku Chanel,5,ChIJM73DzXT1aS4RdL9AtWud6Os
Warung Nasi Dio Barokah,"Jl. Tunas Beringin No.10, RT.11/RW.3, Sunter Jaya, Kec. Tj. Priok, Jkt Utara, Daerah Khusus Ibukota Jakarta 14360, Indonesia","Jl. Tunas Beringin No.10, RT.11/RW.3, Sunter Jaya, Jkt Utara",Kemayoran,warung makan,-6.1543173,106.8688158,16.0,,,,,"restaurant, food, point_of_interest, establishment",,,Tri Pujiono,5,ChIJM73DzXT1aS4RdL9AtWud6Os
Warung Nasi Dio Barokah,"Jl. Tunas Beringin No.10, RT.11/RW.3, Sunter Jaya, Kec. Tj. Priok, Jkt Utara, Daerah Khusus Ibukota Jakarta 14360, Indonesia","Jl. Tunas Beringin No.10, RT.11/RW.3, Sunter Jaya, Jkt Utara",Kemayoran,warung makan,-6.1543173,106.8688158,16.0,,,,,"restaurant, food, point_of_interest, establishment",,,Ashni Widiyanti,5,ChIJM73DzXT1aS4RdL9AtWud6Os
Warung Prasmanan Bu Yati,"RRWV+89W Sebrang Grha Gapura, Jl. Merpati 3, RW.10, Gn. Sahari Sel., Kec. Kemayoran, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10610, Indonesia","RRWV+89W Sebrang Grha Gapura, Jl. Merpati 3, RW.10, Gn. Sahari Sel., Kota Jakarta Pusat",Kemayoran,warung makan,-6.1541381,106.8434542,4.0,,,,,"restaurant, food, point_of_interest, establishment",,,albab nasrulloh,5,ChIJn7c0MsP1aS4RLpY6VPeNAd0
Warung Prasmanan Bu Yati,"RRWV+89W Sebrang Grha Gapura, Jl. Merpati 3, RW.10, Gn. Sahari Sel., Kec. Kemayoran, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10610, Indonesia","RRWV+89W Sebrang Grha Gapura, Jl. Merpati 3, RW.10, Gn. Sahari Sel., Kota Jakarta Pusat",Kemayoran,warung makan,-6.1541381,106.8434542,4.0,,,,,"restaurant, food, point_of_interest, establishment",,,Welly Asdi Putra,4,ChIJn7c0MsP1aS4RLpY6VPeNAd0
Warung Prasmanan Bu Yati,"RRWV+89W Sebrang Grha Gapura, Jl. Merpati 3, RW.10, Gn. Sahari Sel., Kec. Kemayoran, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10610, Indonesia","RRWV+89W Sebrang Grha Gapura, Jl. Merpati 3, RW.10, Gn. Sahari Sel., Kota Jakarta Pusat",Kemayoran,warung makan,-6.1541381,106.8434542,4.0,,,,,"restaurant, food, point_of_interest, establishment",,,Eddie S,5,ChIJn7c0MsP1aS4RLpY6VPeNAd0
Warung Prasmanan Bu Yati,"RRWV+89W Sebrang Grha Gapura, Jl. Merpati 3, RW.10, Gn. Sahari Sel., Kec. Kemayoran, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10610, Indonesia","RRWV+89W Sebrang Grha Gapura, Jl. Merpati 3, RW.10, Gn. Sahari Sel., Kota Jakarta Pusat",Kemayoran,warung makan,-6.1541381,106.8434542,4.0,,,,,"restaurant, food, point_of_interest, establishment",,,Budi Mulya Tanjung,5,ChIJn7c0MsP1aS4RLpY6VPeNAd0
Warung Makan Indomie,"Jl. Kran Raya No.1, RT.1/RW.9, Gn. Sahari Sel., Kec. Kemayoran, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10610, Indonesia","Jl. Kran Raya No.1, RT.1/RW.9, Gn. Sahari Sel., Kota Jakarta Pusat",Kemayoran,warung makan,-6.1574478,106.8454659,1.0,,,Senin: Buka 24 jam | Selasa: Buka 24 jam | Rabu: Buka 24 jam | Kamis: Buka 24 jam | Jumat: Buka 24 jam | Sabtu: Buka 24 jam | Minggu: Buka 24 jam,,"restaurant, food, point_of_interest, establishment",,,Ahmad Kosasih,5,ChIJl5peQ771aS4RgUX3TK4H9oU
Warteg Restu Ibu,"Jl. Kepu Sel. No.2, RT.2/RW.3, Kemayoran, Kec. Kemayoran, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10620, Indonesia","Jl. Kepu Sel. No.2, RT.2/RW.3, Kemayoran, Kota Jakarta Pusat",Kemayoran,warung makan,-6.1683517,106.8452882,14.0,,,Senin: 09.53–00.00 | Selasa: Buka 24 jam | Rabu: 09.52–00.00 | Kamis: 09.52–00.00 | Jumat: 09.52–00.00 | Sabtu: 09.52–00.00 | Minggu: Buka 24 jam,,"restaurant, food, point_of_interest, establishment",,Warteg di samping nya yg rame murah pelayanan nya jelek sekali masakan nya Kuang,Audi Fiani,1,ChIJm2NIq_H1aS4RZPHGAJiN_rU
Warteg Restu Ibu,"Jl. Kepu Sel. No.2, RT.2/RW.3, Kemayoran, Kec. Kemayoran, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10620, Indonesia","Jl. Kepu Sel. No.2, RT.2/RW.3, Kemayoran, Kota Jakarta Pusat",Kemayoran,warung makan,-6.1683517,106.8452882,14.0,,,Senin: 09.53–00.00 | Selasa: Buka 24 jam | Rabu: 09.52–00.00 | Kamis: 09.52–00.00 | Jumat: 09.52–00.00 | Sabtu: 09.52–00.00 | Minggu: Buka 24 jam,,"restaurant, food, point_of_interest, establishment",,lumayan murah makanannya,Suwarno Suwarno,5,ChIJm2NIq_H1aS4RZPHGAJiN_rU
Warteg Restu Ibu,"Jl. Kepu Sel. No.2, RT.2/RW.3, Kemayoran, Kec. Kemayoran, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10620, Indonesia","Jl. Kepu Sel. No.2, RT.2/RW.3, Kemayoran, Kota Jakarta Pusat",Kemayoran,warung makan,-6.1683517,106.8452882,14.0,,,Senin: 09.53–00.00 | Selasa: Buka 24 jam | Rabu: 09.52–00.00 | Kamis: 09.52–00.00 | Jumat: 09.52–00.00 | Sabtu: 09.52–00.00 | Minggu: Buka 24 jam,,"restaurant, food, point_of_interest, establishment",,Makanan enak dan banyak macam lauknya,Harto Ajja,5,ChIJm2NIq_H1aS4RZPHGAJiN_rU
Warteg Restu Ibu,"Jl. Kepu Sel. No.2, RT.2/RW.3, Kemayoran, Kec. Kemayoran, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10620, Indonesia","Jl. Kepu Sel. No.2, RT.2/RW.3, Kemayoran, Kota Jakarta Pusat",Kemayoran,warung makan,-6.1683517,106.8452882,14.0,,,Senin: 09.53–00.00 | Selasa: Buka 24 jam | Rabu: 09.52–00.00 | Kamis: 09.52–00.00 | Jumat: 09.52–00.00 | Sabtu: 09.52–00.00 | Minggu: Buka 24 jam,,"restaurant, food, point_of_interest, establishment",,Variasi makanan banyak dan harga relatif murah,Ariyadi Nugroho,5,ChIJm2NIq_H1aS4RZPHGAJiN_rU
Warteg Restu Ibu,"Jl. Kepu Sel. No.2, RT.2/RW.3, Kemayoran, Kec. Kemayoran, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10620, Indonesia","Jl. Kepu Sel. No.2, RT.2/RW.3, Kemayoran, Kota Jakarta Pusat",Kemayoran,warung makan,-6.1683517,106.8452882,14.0,,,Senin: 09.53–00.00 | Selasa: Buka 24 jam | Rabu: 09.52–00.00 | Kamis: 09.52–00.00 | Jumat: 09.52–00.00 | Sabtu: 09.52–00.00 | Minggu: Buka 24 jam,,"restaurant, food, point_of_interest, establishment",,Sdkt manis makanan nya tp enak,Ellaa,4,ChIJm2NIq_H1aS4RZPHGAJiN_rU
Warung makan Barokah,"Jl. Angkasa No.4, RT.4/RW.9, Gn. Sahari Sel., Kec. Kemayoran, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10610, Indonesia","Jl. Angkasa No.4, RT.4/RW.9, Gn. Sahari Sel., Kota Jakarta Pusat",Kemayoran,warung makan,-6.1572328,106.8476894,3.0,,,,,"restaurant, food, point_of_interest, establishment",,"Rumah makan barokah Masakan fres baru semua mantap lahh pokonya menu nya banyak , seperti masakan rumahan yg tidak membosankan kaya warteg",Pujianto,5,ChIJH4wv2Eb1aS4RxX391AY2_D0
Warung makan Barokah,"Jl. Angkasa No.4, RT.4/RW.9, Gn. Sahari Sel., Kec. Kemayoran, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10610, Indonesia","Jl. Angkasa No.4, RT.4/RW.9, Gn. Sahari Sel., Kota Jakarta Pusat",Kemayoran,warung makan,-6.1572328,106.8476894,3.0,,,,,"restaurant, food, point_of_interest, establishment",,"gacor kang, makanannya under 20k",Rizki fahrejza,5,ChIJH4wv2Eb1aS4RxX391AY2_D0
Warung makan Barokah,"Jl. Angkasa No.4, RT.4/RW.9, Gn. Sahari Sel., Kec. Kemayoran, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10610, Indonesia","Jl. Angkasa No.4, RT.4/RW.9, Gn. Sahari Sel., Kota Jakarta Pusat",Kemayoran,warung makan,-6.1572328,106.8476894,3.0,,,,,"restaurant, food, point_of_interest, establishment",,Mantap masakan rumahan,Juli Eko,5,ChIJH4wv2Eb1aS4RxX391AY2_D0
Warung Boeing pecel kmy,"Jl. Rusun Boing No.1a 13, RT.13/RW.013, Kb. Kosong, Kec. Kemayoran, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10630, Indonesia","Jl. Rusun Boing No.1a 13, RT.13/RW.013, Kb. Kosong, Kota Jakarta Pusat",Kemayoran,warung makan,-6.1550498,106.8540532,3.0,,,,,"restaurant, food, point_of_interest, establishment",,"Tempat makan yang nyaman , makan puas",Nylan Lustifa,5,ChIJ4ZdRRgD1aS4R0eUJZC1UWLM
Warung Boeing pecel kmy,"Jl. Rusun Boing No.1a 13, RT.13/RW.013, Kb. Kosong, Kec. Kemayoran, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10630, Indonesia","Jl. Rusun Boing No.1a 13, RT.13/RW.013, Kb. Kosong, Kota Jakarta Pusat",Kemayoran,warung makan,-6.1550498,106.8540532,3.0,,,,,"restaurant, food, point_of_interest, establishment",,Manteff,Aprilia Audry,5,ChIJ4ZdRRgD1aS4R0eUJZC1UWLM
Warung Boeing pecel kmy,"Jl. Rusun Boing No.1a 13, RT.13/RW.013, Kb. Kosong, Kec. Kemayoran, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10630, Indonesia","Jl. Rusun Boing No.1a 13, RT.13/RW.013, Kb. Kosong, Kota Jakarta Pusat",Kemayoran,warung makan,-6.1550498,106.8540532,3.0,,,,,"restaurant, food, point_of_interest, establishment",,,Agpriliano Qisty,5,ChIJ4ZdRRgD1aS4R0eUJZC1UWLM
CITRA MINANG,"Jl. Garuda No.51, RT.1/RW.5, Gn. Sahari Sel., Kec. Kemayoran, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10610, Indonesia","Jl. Garuda No.51, RT.1/RW.5, Gn. Sahari Sel., Kota Jakarta Pusat",Kemayoran,warung makan,-6.1615655,106.8454395,143.0,(021) 4240065,,Senin: 09.45–16.15 | Selasa: 09.45–16.15 | Rabu: 09.45–16.15 | Kamis: 09.45–16.15 | Jumat: 09.45–16.15 | Sabtu: 09.45–16.15 | Minggu: 09.45–16.15,,"restaurant, food, point_of_interest, establishment",,"RM PADANG dekat dengan st kemayoran. Jalan kesini buat makan siang. Pelayanannya garcep, harganya lumayan, rasanya juga enak. T4nya bersih dan ga terlalu besar, ada tempat parkir motor tp sgt sedikit, ga bisa parkir mobil, tersedia jg di online.  Terimakasih",Peribumi,5,ChIJCTgz1rL1aS4RaAApAzqAyEY
CITRA MINANG,"Jl. Garuda No.51, RT.1/RW.5, Gn. Sahari Sel., Kec. Kemayoran, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10610, Indonesia","Jl. Garuda No.51, RT.1/RW.5, Gn. Sahari Sel., Kota Jakarta Pusat",Kemayoran,warung makan,-6.1615655,106.8454395,143.0,(021) 4240065,,Senin: 09.45–16.15 | Selasa: 09.45–16.15 | Rabu: 09.45–16.15 | Kamis: 09.45–16.15 | Jumat: 09.45–16.15 | Sabtu: 09.45–16.15 | Minggu: 09.45–16.15,,"restaurant, food, point_of_interest, establishment",,"Untuk kesan pertama datang ke Citra Minang pada siang hari kemarin pertama  sekali sangat wort it dikarenakan di sini banyak pilihan lauk serta harganya sangat sangat murah, untuk pelayanan pengambilan makanannya akan diambil kan oleh petugas untuk lokasinya sendiri di dekat sini banyak sekali cemilan-cemilan dsini juga  terdapat kerupuk yang dibanderol dari harga 3.000 untuk makan nasi dari 15000 sudah dapat berkedel , tempe goreng dan kerupuk satu sangat murah bukaan, silahkan coba dan buktikan sendiri yaa, oh iyaa utk rasa daripada masakan disini jangan diragukan lagi yaa sangat-sangat enakk dan mantol",Mas Fahmi,5,ChIJCTgz1rL1aS4RaAApAzqAyEY
CITRA MINANG,"Jl. Garuda No.51, RT.1/RW.5, Gn. Sahari Sel., Kec. Kemayoran, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10610, Indonesia","Jl. Garuda No.51, RT.1/RW.5, Gn. Sahari Sel., Kota Jakarta Pusat",Kemayoran,warung makan,-6.1615655,106.8454395,143.0,(021) 4240065,,Senin: 09.45–16.15 | Selasa: 09.45–16.15 | Rabu: 09.45–16.15 | Kamis: 09.45–16.15 | Jumat: 09.45–16.15 | Sabtu: 09.45–16.15 | Minggu: 09.45–16.15,,"restaurant, food, point_of_interest, establishment",,"YUK DIPESAN ..MASAKAN PADANG CITRA MINANG DI TEMPAT"" TERDEKAT..MASAKAN CUKUP ENAK KHAS CITRA MINANG..DGN ANEKA MENU YG VARIASI...",dahlan _99,5,ChIJCTgz1rL1aS4RaAApAzqAyEY
CITRA MINANG,"Jl. Garuda No.51, RT.1/RW.5, Gn. Sahari Sel., Kec. Kemayoran, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10610, Indonesia","Jl. Garuda No.51, RT.1/RW.5, Gn. Sahari Sel., Kota Jakarta Pusat",Kemayoran,warung makan,-6.1615655,106.8454395,143.0,(021) 4240065,,Senin: 09.45–16.15 | Selasa: 09.45–16.15 | Rabu: 09.45–16.15 | Kamis: 09.45–16.15 | Jumat: 09.45–16.15 | Sabtu: 09.45–16.15 | Minggu: 09.45–16.15,,"restaurant, food, point_of_interest, establishment",,"Mahal banget ga sebanding sama tempatnya. Masa pesen makan ditempat nasi pake cincang, terus nasi ayam gulai sama tempe goreng 1, es teh tawar 2. Totalnya 91 ribu.",Denis Yudhistira,1,ChIJCTgz1rL1aS4RaAApAzqAyEY
CITRA MINANG,"Jl. Garuda No.51, RT.1/RW.5, Gn. Sahari Sel., Kec. Kemayoran, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10610, Indonesia","Jl. Garuda No.51, RT.1/RW.5, Gn. Sahari Sel., Kota Jakarta Pusat",Kemayoran,warung makan,-6.1615655,106.8454395,143.0,(021) 4240065,,Senin: 09.45–16.15 | Selasa: 09.45–16.15 | Rabu: 09.45–16.15 | Kamis: 09.45–16.15 | Jumat: 09.45–16.15 | Sabtu: 09.45–16.15 | Minggu: 09.45–16.15,,"restaurant, food, point_of_interest, establishment",,Untuk mereka yang sedang kelaparan tempat ini memenuhi kebutuhan Anda. Menunya cukup lengkap dengan harga yang tidak merusak kantong.. Recommend 👍🏽,bobby kurwet,4,ChIJCTgz1rL1aS4RaAApAzqAyEY
Warung Nasi BEKEN,"Jalan Apron 4.F No. 102, RT.4/RW.10, Kb. Kosong, Kec. Kemayoran, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10630, Indonesia","Jalan Apron 4.F No. 102, RT.4/RW.10, Kb. Kosong, Kota Jakarta Pusat",Kemayoran,warung makan,-6.1561844,106.8536901,58.0,0812-8035-4776,,Senin: 10.00–17.00 | Selasa: 10.00–17.00 | Rabu: 10.00–17.00 | Kamis: 10.00–17.00 | Jumat: 10.00–17.00 | Sabtu: 10.00–17.00 | Minggu: Tutup,,"restaurant, food, point_of_interest, establishment",,warung nasi dgn beragam menu masakan nusantara..rasa masakan rata2 enak dengan cita rasa rumahan..ditambah harga yg murah menjadikan salah satu warung makan yg amat direkomendasikan bagi yg sedang berada di kawasan sekitaran kemayoran - sunter..,Sandy Triadi,5,ChIJq9PvtqL1aS4Rr9NdVGiprGk
Warung Nasi BEKEN,"Jalan Apron 4.F No. 102, RT.4/RW.10, Kb. Kosong, Kec. Kemayoran, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10630, Indonesia","Jalan Apron 4.F No. 102, RT.4/RW.10, Kb. Kosong, Kota Jakarta Pusat",Kemayoran,warung makan,-6.1561844,106.8536901,58.0,0812-8035-4776,,Senin: 10.00–17.00 | Selasa: 10.00–17.00 | Rabu: 10.00–17.00 | Kamis: 10.00–17.00 | Jumat: 10.00–17.00 | Sabtu: 10.00–17.00 | Minggu: Tutup,,"restaurant, food, point_of_interest, establishment",,Masakannya Enak. Serasa lg makan dirumah 😊  Pelayanannya cukup baik. kadang suka bercada yang punya Mampir lah makan disini. 🙏,Michael JValent Pattisina,5,ChIJq9PvtqL1aS4Rr9NdVGiprGk
Warung Nasi BEKEN,"Jalan Apron 4.F No. 102, RT.4/RW.10, Kb. Kosong, Kec. Kemayoran, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10630, Indonesia","Jalan Apron 4.F No. 102, RT.4/RW.10, Kb. Kosong, Kota Jakarta Pusat",Kemayoran,warung makan,-6.1561844,106.8536901,58.0,0812-8035-4776,,Senin: 10.00–17.00 | Selasa: 10.00–17.00 | Rabu: 10.00–17.00 | Kamis: 10.00–17.00 | Jumat: 10.00–17.00 | Sabtu: 10.00–17.00 | Minggu: Tutup,,"restaurant, food, point_of_interest, establishment",,Warung nasi terenak di rusun apron rekomended bgt buka de pagi sampe sore menu nya jg banyak macem nya Setiap lewat kemayoran pasti mampir disini,Dmars Andi,5,ChIJq9PvtqL1aS4Rr9NdVGiprGk
